Timestamp,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,attack
6945,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.489236791,0.027522936,1.0,1.0,0.0,0.0,0.035,0.07,0.0,1.0,0.035294118,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
31244,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
43762,0.0,1.38e-05,0.000579553,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.014677104,0.024464832,0.0,0.0,0.0,0.0,1.0,0.0,0.075,0.307843137,0.354901961,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
35921,0.0,1.59e-05,0.000202292,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.992156863,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
11862,0.0,1.3e-05,0.000333316,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.009174312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15697,0.0,7.88e-05,2.81e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,0.93,0.178431373,0.8,0.84,0.09,0.02,0.01,0.0,0.0,0.0,0.0,0
44182,0.0,1.04e-05,0.00025604,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.129969419,0.0,0.02,0.0,0.0,1.0,0.0,0.07,0.017647059,1.0,1.0,0.0,0.225,0.07,0.0,0.0,0.0,0.0,0
11259,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.233855186,0.027522936,1.0,1.0,0.0,0.0,0.07,0.07,0.0,1.0,0.035294118,0.035,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
22643,0.0,2.55e-06,3.28e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143137255,0.092156863,0.69,0.055,0.635,0.0,0.0,0.0,0.0,0.0,0
2163,0.0,1.63e-05,0.000406586,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.87254902,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
12019,0.0,4.62e-05,2.79e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.409803922,0.945098039,0.965,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0
27767,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
54410,0.0,1.32e-05,3.87e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.032289628,0.050458716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39035,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.252446184,0.056574924,1.0,1.0,0.0,0.0,0.14,0.05,0.0,1.0,0.07254902,0.075,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1
11892,0.0,1.06e-05,0.000190826,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.067514677,0.105504587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3187,0.0,1.33e-05,8.23e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.015655577,0.024464832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12646,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.238747554,0.024464832,1.0,1.0,0.0,0.0,0.065,0.065,0.0,1.0,0.031372549,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1
27568,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
38727,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.268101761,0.027522936,1.0,1.0,0.0,0.0,0.07,0.06,0.0,1.0,0.035294118,0.035,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
1473,0.0,1.29e-05,0.000151442,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.02293578,0.0,0.0,0.0,0.0,1.0,0.0,0.045,0.090196078,1.0,1.0,0.0,0.045,0.03,0.0,0.0,0.0,0.0,0
20841,0.0,1.21e-05,0.000457394,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.162745098,1.0,1.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0
4377,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
36623,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.463796477,0.012232416,1.0,1.0,0.0,0.0,0.015,0.06,0.0,1.0,0.043137255,0.04,0.065,0.0,0.0,1.0,1.0,0.0,0.0,1
13004,0.0,1.93e-05,3.93e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.032289628,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45864,0.0,1.25e-05,5.71e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24384,0.0,1.13e-05,0.000248922,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.056574924,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.190196078,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
5312,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.003921569,1.0,1.0,0.0,1.0,0.2,0.0,0.0,1.0,0.87,1
32670,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
19065,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
8655,0.0,1.49e-06,0.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.045098039,0.045,0.01,0.045,0.0,0.0,0.0,0.0,0.0,1
12924,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
53018,0.0,1.09e-05,0.000173052,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.075,0.225490196,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
3266,0.0,1.49e-05,0.000587225,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.010703364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01372549,1.0,1.0,0.0,0.29,0.02,0.0,0.0,0.0,0.0,0
2638,0.0,1.68e-05,5.23e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.015655577,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.055,0.762745098,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12966,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
37524,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.463796477,0.035168196,1.0,1.0,0.0,0.0,0.05,0.055,0.0,1.0,0.045098039,0.045,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1
2481,0.0,1.84e-05,4.28e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.017612524,0.029051988,0.0,0.0,0.0,0.0,1.0,0.0,0.055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40680,0.0,2.44e-06,3.92e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.015655577,0.047400612,0.0,0.0,0.0,0.0,1.0,0.0,0.17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20031,0.0,1.34e-05,0.000131366,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.292156863,1.0,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
30356,0.0,1.14e-05,6.15e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.036203523,0.065749235,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.07254902,1.0,1.0,0.0,0.055,0.02,0.0,0.0,0.0,0.0,0
30502,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
16400,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.56116208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12843,0.0,1.07e-05,0.000641826,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009803922,1.0,1.0,0.0,0.415,0.06,0.0,0.0,0.0,0.0,0
35276,0.0,1.22e-05,0.000276542,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.107843137,1.0,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0
30364,0.0,1.65e-05,2.95e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.044031311,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.241176471,1.0,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0
7992,0.0,1.1e-05,0.000142576,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02739726,0.042813456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.274509804,1.0,1.0,0.0,0.015,0.03,0.01,0.0,0.0,0.0,0
38092,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.045988258,0.01529052,1.0,1.0,0.0,0.0,0.315,0.165,0.0,1.0,0.035294118,0.035,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
49119,0.0,1.12e-05,0.000273345,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.056574924,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.011764706,1.0,1.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0
21715,0.0,1.45e-05,0.000763857,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.010703364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4778,0.0,1.17e-05,0.000157963,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.115,0.198039216,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
12507,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.250489237,0.03058104,1.0,1.0,0.0,0.0,0.075,0.07,0.0,1.0,0.039215686,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1
10219,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
39972,2.47e-05,6.11e-05,2.88e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.566666667,0.641176471,0.66,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0
11358,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.488258317,0.035168196,1.0,1.0,0.0,0.0,0.045,0.065,0.0,1.0,0.045098039,0.045,0.085,0.0,0.0,1.0,1.0,0.0,0.0,1
33670,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26339,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
25191,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4284,0.0,4.58e-05,2.79e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.409803922,0.370588235,0.91,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0
14109,0.0,1.74e-05,0.000214141,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.01529052,0.0,0.0,0.0,0.0,1.0,0.0,0.07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13786,0.0,1.43e-05,0.00015856,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.009784736,0.018348624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.119607843,1.0,1.0,0.0,0.035,0.04,0.0,0.0,0.0,0.0,0
4917,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
42233,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.007843137,1.0,1.0,0.0,0.5,0.21,0.0,0.0,1.0,1.0,0
48597,0.0,1.57e-05,0.000287112,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.009174312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.276470588,1.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
985,0.0,1.61e-05,0.000592425,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021568627,0.488235294,1.0,0.0,0.185,0.09,0.0,0.0,0.0,0.0,0
48993,0.0,1.77e-05,0.000105366,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.044031311,0.068807339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26726,0.0,1.18e-05,0.000112569,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.032110092,0.0,0.0,0.0,0.0,1.0,0.0,0.145,0.037254902,1.0,1.0,0.0,0.105,0.04,0.0,0.0,0.0,0.0,0
28102,0.0,5.11e-05,2.79e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029411765,0.782352941,0.67,0.33,0.13,0.01,0.0,0.0,0.0,0.0,0
15910,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
19248,0.0,0.000264409,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.03816047,0.059633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.280392157,0.4,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0
37672,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.007843137,1.0,1.0,0.0,0.5,0.15,0.0,0.0,1.0,1.0,0
53624,0.0,1.62e-05,0.000226502,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.04109589,0.064220183,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0
50268,0.0,1.21e-05,0.0001329,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041176471,1.0,1.0,0.0,0.095,0.04,0.0,0.01,0.0,0.0,0
50819,0.0,1.1e-05,0.000112953,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045098039,1.0,1.0,0.0,0.085,0.02,0.0,0.0,0.0,0.0,0
35472,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.466731898,0.027522936,1.0,1.0,0.0,0.0,0.045,0.05,0.0,1.0,0.041176471,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
42802,0.0,1.25e-05,7.13e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.05351682,0.0,0.0,0.0,0.0,1.0,0.0,0.23,0.135294118,1.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0
35691,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.469667319,0.019877676,1.0,1.0,0.0,0.0,0.03,0.06,0.0,1.0,0.049019608,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
22053,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
53531,0.0,1.74e-05,9.74e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.014677104,0.02293578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,0
4204,0.0,1.59e-06,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021568627,0.021568627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
15758,0.0,5.82e-05,2.83e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.401960784,0.758823529,0.72,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0
45431,0.0,1.91e-05,0.000123012,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0518591,0.081039755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35602,0.0,8.46e-05,1.41e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.004587156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.331372549,0.458823529,0.49,0.04,0.34,0.025,0.0,0.0,0.0,0.0,0
29892,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
22121,0.0,1.07e-05,0.000127104,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.018348624,0.0,0.0,0.0,0.0,1.0,0.0,0.19,0.033333333,1.0,1.0,0.0,0.115,0.03,0.0,0.0,0.0,0.0,0
9897,0.0,1.54e-05,0.000779244,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.01529052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.319607843,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
23997,0.0,1.56e-05,0.000215931,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.049902153,0.077981651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18899,0.0,3.69e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056862745,0.594117647,0.38,0.205,0.38,0.01,0.0,0.0,0.0,0.0,0
5954,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.465753425,0.027522936,1.0,1.0,0.0,0.0,0.035,0.06,0.0,1.0,0.035294118,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
39258,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.487279843,0.036697248,1.0,1.0,0.0,0.0,0.05,0.06,0.0,1.0,0.047058824,0.045,0.065,0.0,0.0,1.0,1.0,0.0,0.0,1
12163,0.0,1.53e-05,0.000289542,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.175,0.037254902,0.864705882,1.0,0.0,0.105,0.08,0.0,0.0,0.0,0.0,0
20871,0.0,1.17e-05,3.17e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.032289628,0.050458716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.539215686,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
3226,0.0,1.09e-05,7.64e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.028375734,0.044342508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
46161,0.0,1.3e-05,7.98e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5525,0.0,1.11e-05,0.000185072,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.01369863,0.021406728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44583,0.0,1.37e-05,7.67e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.260784314,1.0,1.0,0.0,0.015,0.05,0.0,0.0,0.0,0.0,0
50897,0.0,1.73e-05,7.97e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.042813456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45111,0.0,1.27e-05,0.000157707,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111764706,1.0,1.0,0.0,0.035,0.05,0.0,0.0,0.0,0.0,0
2706,0.0,1.59e-06,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.521568627,0.521568627,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33398,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
8065,0.0,1.21e-05,0.00011551,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.024464832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.058823529,1.0,1.0,0.0,0.075,0.03,0.0,0.0,0.0,0.0,0
